"","Date","rlc_end_time","Specimen.ID","deltaNPQ","Species","Treatment","Temp...C.","RLC.Time","RLC.Day","Run","pmax","rETRmax","rETRmaxYpoint1","NPQmax","alpha.1","alpha.2","alpha.3","alpha.4","ek.1","ek.2","ek.3","ek.4"
"779",2023-04-11,"8:52:05","ul217",0.178,"ul",1,30,"8:48:03",9,3,35.78,34.88,34.88,"0.578",0.863,0.099,8.727,0,41.5,7.4,5.6,0
"780",2023-04-11,"9:06:40","ul218",0.251,"ul",2,30,"9:02:38",9,3,41.62,41.61,41.61,"0.221",0.69,0.032,21.756,0,60.3,5.1,11.9,0
"781",2023-04-11,"9:11:10","ul219",0.312,"ul",3,30,"9:07:08",9,3,36.04,40.75,40.75,"0.29",0.475,0.042,11.374,0,75.8,13.5,5.6,0
"782",2023-04-11,"9:15:58","ul220",0.678,"ul",4,30,"9:11:56",9,3,81.06,73.53,73.53,"0.805",0.66,0.025,26.642,0,122.8,11.3,10.8,0
"783",2023-04-11,"9:20:55","hm221",0.66,"hm",1,30,"9:16:53",9,3,31.63,39.38,30.5,"1.175",0.641,0.023,28.344,0,49.3,2.9,16.8,0
"784",2023-04-11,"9:25:25","hm222",0.475,"hm",2,30,"9:21:23",9,3,41.86,41.89,41.89,"0.613",0.632,0.023,27.93,0,66.2,4.5,14.6,0
"785",2023-04-11,"9:30:09","hm223",0.663,"hm",3,30,"9:26:07",9,3,48.41,55,49.88,"0.725",0.665,0.026,25.593,0,72.8,5.6,12.9,0
"786",2023-04-11,"9:34:33","hm224",1.071,"hm",4,30,"9:30:30",9,3,49.19,49.02,49.02,"1.043",0.922,0.056,16.342,0,53.4,5.7,9.4,0
"787",2023-04-11,"9:38:58","ul221",0.273,"ul",1,30,"9:34:56",9,3,28.75,28.69,28.69,"0.514",0.767,0.085,8.971,0,37.5,6.3,6,0
"788",2023-04-11,"9:43:34","ul222",0.371,"ul",2,30,"9:39:31",9,3,69.35,67.62,67.62,"0.412",0.711,0.013,54.474,0,97.5,4,24.3,0
"789",2023-04-11,"9:48:11","ul223",0.317,"ul",3,30,"9:44:08",9,3,68.61,65.84,65.84,"0.342",0.66,0.015,43.606,0,103.9,5.5,19,0
"790",2023-04-11,"9:52:40","ul224",0.314,"ul",4,30,"9:48:37",9,3,49.7,50.73,50.73,"0.438",0.701,0.024,28.749,0,70.9,4.8,14.6,0
"791",2023-04-11,"9:57:08","hm201",0.939,"hm",1,24,"9:53:06",9,3,73.6,73.92,73.92,"0.958",0.77,0.038,20.223,0,95.6,10.5,9.1,0
"792",2023-04-11,"9:59:55","hm202",0.741,"hm",2,24,"9:57:54",9,3,70.97,72.39,72.39,"0.785",0.702,0.027,26.495,0,101,8.7,11.7,0
"793",2023-04-11,"10:06:18","hm203",0.783,"hm",3,24,"10:02:15",9,3,56.24,54.15,54.15,"0.808",0.718,0.03,24.198,0,78.3,6.6,11.8,0
"794",2023-04-11,"10:10:39","hm204",0.895,"hm",4,24,"10:06:36",9,3,73.6,68.75,68.75,"0.945",0.742,0.029,25.835,0,99.2,8.7,11.4,0
"795",2023-04-11,"10:15:07","ul201",0.299,"ul",1,24,"10:11:05",9,3,40.4,42.18,42.18,"0.698",0.622,0.024,25.638,0,64.9,4.8,13.6,0
"796",2023-04-11,"10:21:12","ul202",0.324,"ul",2,24,"10:17:10",9,3,79.35,73.92,73.92,"0.376",0.664,0.017,39.929,0,119.5,7.3,16.4,0
"797",2023-04-11,"10:25:39","ul203",0.416,"ul",3,24,"10:21:37",9,3,75.16,66.78,66.78,"0.432",0.638,0.025,25.899,0,117.8,11,10.7,0
"798",2023-04-11,"10:30:09","ul204",0.484,"ul",4,24,"10:26:07",9,3,78.06,70.11,70.11,"0.569",0.595,0.029,20.878,0,131.1,15.9,8.3,0
"799",2023-04-11,"10:34:52","hm205",0.938,"hm",1,24,"10:30:49",9,3,71.27,71.25,71.25,"1.057",0.761,0.026,29.159,0,93.6,7.1,13.2,0
"800",2023-04-11,"10:39:36","hm206",0.896,"hm",2,24,"10:35:34",9,3,54.77,71.25,71.25,"0.928",0.755,0.035,21.415,0,72.5,6.7,10.8,0
"801",2023-04-11,"10:44:02","hm207",0.919,"hm",3,24,"10:40:00",9,3,60.96,58.99,58.99,"0.923",0.806,0.042,19.199,0,75.6,7.9,9.5,0
"802",2023-04-11,"10:48:21","hm208",0.677,"hm",4,24,"10:44:19",9,3,97.82,90.3,90.3,"0.733",0.672,0.019,34.832,0,145.5,11,13.2,0
"803",2023-04-11,"10:52:45","ul205",0.252,"ul",1,24,"10:48:43",9,3,61.69,59.28,59.28,"0.524",0.694,0.014,51.039,0,88.8,3.8,23.7,0
"804",2023-04-11,"10:57:16","ul206",0.308,"ul",2,24,"10:53:14",9,3,72.76,66.97,66.97,"0.352",0.668,0.025,26.297,0,109,9.7,11.2,0
"805",2023-04-11,"11:01:59","ul207",0.384,"ul",3,24,"10:57:57",9,3,68.77,64.41,64.41,"0.452",0.625,0.022,28.184,0,110.1,9.2,12,0
"806",2023-04-11,"11:07:16","ul208",0.463,"ul",4,24,"11:03:13",9,3,75.76,66.97,66.97,"0.474",0.621,0.037,16.887,0,122,17.7,6.9,0
"807",2023-04-11,"11:12:41","hm209",0.955,"hm",1,27,"11:08:39",9,3,53.81,59.38,54.15,"1.041",0.884,0.04,21.944,0,60.9,5.1,11.9,0
"808",2023-04-11,"11:18:06","hm210",0.525,"hm",2,27,"11:14:04",9,3,61.27,67.5,67.5,"0.619",0.623,0.01,59.629,0,98.4,3.7,26.5,0
"809",2023-04-11,"11:22:41","hm211",0.617,"hm",3,27,"11:18:39",9,3,57.75,60.62,57.96,"0.723",0.642,0.024,26.941,0,89.9,7.2,12.4,0
"810",2023-04-11,"11:27:16","hm212",1.04,"hm",4,27,"11:23:14",9,3,96.63,90,90,"1.136",0.729,0.034,21.515,0,132.6,15.6,8.5,0
"811",2023-04-11,"11:31:46","ul209",0.238,"ul",1,27,"11:27:44",9,3,35.68,34.77,34.77,"0.674",0.685,0.05,13.685,0,52.1,6.6,7.9,0
"812",2023-04-11,"11:36:30","ul210",0.29,"ul",2,27,"11:32:28",9,3,55.74,53.58,53.58,"0.297",0.651,0.022,29.09,0,85.7,6.3,13.7,0
"813",2023-04-11,"11:41:14","ul211",0.35,"ul",3,27,"11:37:11",9,3,51.97,49.59,49.59,"0.385",0.617,0.024,25.897,0,84.3,6.9,12.3,0
"814",2023-04-11,"11:45:48","ul212",0.436,"ul",4,27,"11:41:46",9,3,66.87,62.41,62.41,"0.504",0.609,0.018,34.627,0,109.8,7.5,14.7,0
"815",2023-04-14,"7:59:29","hm237",0.989,"hm",1,27,"7:55:27",9,3,39.9,44.37,41.42,"0.952",1.03,0.042,24.823,0,38.7,2.4,16.3,0
"816",2023-04-14,"8:05:08","hm238",0.717,"hm",2,27,"8:01:06",9,3,52.18,53.58,53.58,"0.707",0.776,0.046,16.891,0,67.2,7.6,8.8,0
"817",2023-04-14,"8:09:45","hm239",0.534,"hm",3,27,"8:05:43",9,3,52.82,54.6,54.6,"0.682",0.631,0.014,44.717,0,83.7,3.9,21.2,0
"818",2023-04-14,"8:15:58","hm240",0.929,"hm",4,27,"8:11:56",9,3,54.69,55,52.82,"0.974",0.813,0.03,26.813,0,67.3,4.8,14,0
"819",2023-04-14,"8:20:23","ul237",0.213,"ul",1,27,"8:16:21",9,3,37.45,37.05,37.05,"0.569",0.658,0.022,30.226,0,56.9,3.4,16.9,0
"820",2023-04-14,"8:25:06","ul238",0.213,"ul",2,27,"8:21:04",9,3,44.98,44.65,44.65,"0.25",0.66,0.031,21.396,0,68.2,6.2,11.1,0
"821",2023-04-14,"8:29:37","ul239",0.557,"ul",3,27,"8:25:35",9,3,66.51,62.98,62.98,"0.726",0.586,0.025,23.228,0,113.5,11.6,9.7,0
"822",2023-04-14,"8:34:00","ul240",0.358,"ul",4,27,"8:29:57",9,3,48.25,47.69,47.69,"0.383",0.702,0.035,19.791,0,68.7,6.7,10.2,0
"823",2023-04-14,"8:38:52","hm241",0.399,"hm",1,30,"8:34:49",9,3,22.07,40,21.28,"0.994",0.556,0.069,8.051,0,39.7,7.6,5.2,0
"824",2023-04-14,"8:43:14","hm242",0.429,"hm",2,30,"8:39:12",9,3,29.82,31.25,31.07,"0.761",0.685,0.029,23.694,0,43.5,2.9,14.8,0
"825",2023-04-14,"8:47:51","hm243",0.693,"hm",3,30,"8:43:49",9,3,46.38,50,46.17,"0.714",0.776,0.029,27.025,0,59.8,4,14.8,0
"826",2023-04-14,"8:52:20","hm244",0.837,"hm",4,30,"8:48:18",9,3,45.03,56.25,46.2,"1.062",0.728,0.024,29.804,0,61.8,3.8,16.1,0
"827",2023-04-14,"8:56:45","ul241",0.389,"ul",1,30,"8:52:43",9,3,33.15,33.88,33.88,"0.51",0.926,0.09,10.251,0,35.8,5.1,7,0
"828",2023-04-14,"9:01:10","ul242",0.24,"ul",2,30,"8:57:07",9,3,43.14,43.51,43.51,"0.249",0.721,0.036,19.911,0,59.8,5.5,10.9,0
"829",2023-04-14,"9:05:39","ul243",0.447,"ul",3,30,"9:01:36",9,3,54.84,56.43,56.43,"0.564",0.675,0.022,30.377,0,81.3,5.6,14.6,0
"830",2023-04-14,"9:10:39","ul244",0.47,"ul",4,30,"9:06:37",9,3,69.48,65.55,65.55,"0.609",0.692,0.027,25.687,0,100.4,8.9,11.3,0
"831",2023-04-14,"9:15:28","hm245",0.791,"hm",1,30,"9:11:26",9,3,52.87,60.62,58.38,"0.965",0.733,0.026,28.464,0,72.1,5,14.4,0
"832",2023-04-14,"9:21:40","hm246",0.73,"hm",2,30,"9:17:37",9,3,54.7,58.12,54.15,"0.764",0.75,0.018,41.43,0,73,3.5,20.8,0
"833",2023-04-14,"9:26:04","hm247",0.433,"hm",3,30,"9:22:02",9,3,33.82,34.2,34.2,"0.524",0.666,0.042,16.016,0,50.8,5.4,9.4,0
"834",2023-04-14,"9:30:28","hm248",0.688,"hm",4,30,"9:26:26",9,3,54.08,60,55.86,"0.861",0.663,0.017,38.475,0,81.5,4.4,18.5,0
"835",2023-04-14,"9:34:46","ul245",0.186,"ul",1,30,"9:30:44",9,3,43.74,43.7,43.7,"0.32",0.658,0.041,16.242,0,66.4,7.8,8.5,0
"836",2023-04-14,"9:39:04","ul246",0.302,"ul",2,30,"9:35:01",9,3,44.1,45.03,45.03,"0.256",0.636,0.025,25.097,0,69.3,5.4,12.9,0
"837",2023-04-14,"9:43:46","ul247",0.338,"ul",3,30,"9:39:44",9,3,55.32,54.44,54.44,"0.388",0.569,0.021,26.683,0,97.1,8.1,11.9,0
"838",2023-04-14,"9:48:25","ul248",0.533,"ul",4,30,"9:44:23",9,3,70.56,64.41,64.41,"0.578",0.661,0.028,23.968,0,106.8,10.4,10.3,0
"839",2023-04-14,"9:53:20","hm225",0.922,"hm",1,24,"9:49:17",9,3,46.3,61.25,44.46,"1.179",0.836,0.043,19.665,0,55.4,5,11.1,0
"840",2023-04-14,"9:58:15","hm226",0.713,"hm",2,24,"9:54:12",9,3,61.66,62.5,57.96,"0.75",0.721,0.021,33.792,0,85.6,5.4,15.9,0
"841",2023-04-14,"9:59:55","hm227",0.755,"hm",3,24,"9:58:55",9,3,59.14,57.5,56.43,"0.749",0.758,0.041,18.666,0,78,8.5,9.1,0
"842",2023-04-14,"10:07:23","hm228",0.776,"hm",4,24,"10:03:20",9,3,74.34,70.98,70.98,"0.868",0.641,0.026,24.699,0,116,11.3,10.3,0
"843",2023-04-14,"10:11:43","ul225",0.074,"ul",1,24,"10:07:41",9,3,31.92,32.11,32.11,"0.404",0.653,0.052,12.558,0,48.9,6.5,7.5,0
"844",2023-04-14,"10:16:12","ul226",0.335,"ul",2,24,"10:12:10",9,3,30.33,30.78,30.78,"0.27",0.551,0.039,13.971,0,55.1,7,7.9,0
"845",2023-04-14,"10:20:44","ul227",0.528,"ul",3,24,"10:16:42",9,3,76.46,68.4,68.4,"0.604",0.6,0.022,26.889,0,127.4,11.8,10.8,0
"846",2023-04-14,"10:25:43","ul228",0.46,"ul",4,24,"10:21:40",9,3,76.2,68.97,68.97,"0.453",0.621,0.028,21.869,0,122.8,13.8,8.9,0
"847",2023-04-14,"10:30:11","hm229",0.963,"hm",1,24,"10:26:08",9,3,49.79,58.12,46.93,"1.066",0.84,0.054,15.555,0,59.3,6.9,8.5,0
"848",2023-04-14,"10:34:36","hm230",0.658,"hm",2,24,"10:30:34",9,3,70.17,71.88,71.88,"0.699",0.651,0.013,51.32,0,107.8,4.9,22,0
"849",2023-04-14,"10:39:29","hm231",0.698,"hm",3,24,"10:35:27",9,3,86.42,81.48,81.48,"0.75",0.673,0.03,22.628,0,128.4,14.2,9,0
"850",2023-04-14,"10:44:54","hm232",0.702,"hm",4,24,"10:40:52",9,3,109.66,95.34,95.34,"0.776",0.624,0.028,22.168,0,175.7,22.6,7.8,0
"851",2023-04-14,"10:49:22","ul229",0.335,"ul",1,24,"10:45:19",9,3,50.6,50.4,50.4,"1.08",0.564,0.013,43.815,0,89.7,4.4,20.2,0
"852",2023-04-14,"10:53:51","ul230",0.347,"ul",2,24,"10:49:48",9,3,43.22,41.99,41.99,"0.303",0.589,0.026,22.632,0,73.4,6.5,11.4,0
"853",2023-04-14,"10:58:17","ul231",0.578,"ul",3,24,"10:54:15",9,3,71.7,65.27,65.27,"0.531",0.607,0.024,25.288,0,118.1,11.3,10.4,0
"854",2023-04-14,"11:02:57","ul232",0.528,"ul",4,24,"10:58:54",9,3,75.65,66.41,66.41,"0.525",0.617,0.035,17.784,0,122.5,16.9,7.2,0
"855",2023-04-14,"11:07:52","hm233",0.932,"hm",1,27,"11:03:50",9,3,56.05,55.29,55.29,"1.145",0.76,0.018,41.57,0,73.7,3.5,20.8,0
"856",2023-04-14,"11:12:46","hm234",0.612,"hm",2,27,"11:08:44",9,3,77.39,78.54,78.54,"0.604",0.692,0.019,35.801,0,111.9,7.4,15.1,0
"857",2023-04-14,"11:18:03","hm235",0.471,"hm",3,27,"11:14:01",9,3,56.83,60.62,54.6,"0.461",0.638,0.012,55.083,0,89,3.5,25.5,0
"858",2023-04-14,"11:22:38","hm236",0.609,"hm",4,27,"11:18:36",9,3,84.95,73.75,73.75,"0.669",0.645,0.028,22.733,0,131.7,14.7,9,0
"859",2023-04-14,"11:27:19","ul233",0.302,"ul",1,27,"11:23:17",9,3,47.39,44.46,44.46,"0.951",0.539,0.014,37.78,0,87.9,5,17.6,0
"860",2023-04-14,"11:31:54","ul234",0.358,"ul",2,27,"11:27:51",9,3,72.93,67.26,67.26,"0.398",0.621,0.016,38.211,0,117.4,7.4,15.8,0
"861",2023-04-14,"11:36:15","ul235",0.691,"ul",3,27,"11:32:13",9,3,82.03,73.92,73.92,"0.834",0.572,0.018,31.862,0,143.5,11.8,12.2,0
"862",2023-04-14,"11:40:40","ul236",0.747,"ul",4,27,"11:36:37",9,3,80.14,69.72,69.72,"1.026",0.521,0.017,29.855,0,153.8,13.9,11.1,0
