Column 1,Date,Specimen ID,uid,alpha_est,alpha_stderr,alpha_t,alpha_p,ek_est,ek_stderr,ek_t,ek_p,rETRmax,plant ID,ETRmax,Treatment,Species,RLC Day,Lanai Side,Temperature (°C),specific growth rate,run,lunar phase
906,2021-11-01,hm6-2,2021-11-01_hm6-2,0.888,0.213,4.174,0.006,75.4,21,3.6,0,86.1,hm6,36.16,3-28‰,hm,1,E,30,,4,I
907,2021-11-01,hm6-3,2021-11-01_hm6-3,0.587,0.062,9.403,0,114.7,14.9,7.7,0,73.8,hm6,31,4-18‰,hm,1,E,30,,4,I
908,2021-11-01,hm6-4,2021-11-01_hm6-4,0.781,0.096,8.12,0,89.4,13,6.9,0,75.6,hm6,31.75,5-11‰,hm,1,E,30,,4,I
909,2021-11-01,ul6-1,2021-11-01_ul6-1,0.818,0.168,4.881,0.003,79,18.9,4.2,0,72.11,ul6,30.29,2-35‰,ul,1,E,30,,4,I
910,2021-11-01,ul6-2,2021-11-01_ul6-2,0.842,0.182,4.635,0.004,81.6,20.6,4,0,77.7,ul6,32.63,3-28‰,ul,1,E,30,,4,I
911,2021-11-01,ul6-3,2021-11-01_ul6-3,0.768,0.132,5.823,0.001,97.4,20,4.9,0,82.74,ul6,34.75,4-18‰,ul,1,E,30,,4,I
912,2021-11-01,ul6-4,2021-11-01_ul6-4,0.774,0.165,4.688,0.003,88.3,22.2,4,0,76.86,ul6,32.28,5-11‰,ul,1,E,30,,4,I
913,2021-11-04,hm1-1,2021-11-04_hm1-1,0.797,0.067,11.877,0,111.4,11.4,9.8,0,96.76,hm1,40.64,2-35‰,hm,1,D,20,,4,I
914,2021-11-04,hm1-2,2021-11-04_hm1-2,0.727,0.058,12.463,0,97.8,9.4,10.4,0,74.38,hm1,31.24,3-28‰,hm,1,D,20,,4,I
915,2021-11-04,hm1-3,2021-11-04_hm1-3,0.824,0.091,9.004,0,66.1,8.4,7.9,0,59.86,hm1,25.14,4-18‰,hm,1,D,20,,4,I
916,2021-11-04,hm1-4,2021-11-04_hm1-4,0.654,0.1,6.546,0.001,81.8,14.6,5.6,0,62.32,hm1,26.17,5-11‰,hm,1,D,20,,4,I
917,2021-11-04,ul1-1,2021-11-04_ul1-1,0.723,0.082,8.794,0,106.6,14.7,7.3,0,81.9,ul1,34.4,2-35‰,ul,1,D,20,,4,I
918,2021-11-04,ul1-2,2021-11-04_ul1-2,0.761,0.162,4.698,0.003,71.4,17.5,4.1,0,60.9,ul1,25.58,3-28‰,ul,1,D,20,,4,I
919,2021-11-04,ul1-3,2021-11-04_ul1-3,0.767,0.151,5.075,0.002,76.7,17.6,4.4,0,65.94,ul1,27.69,4-18‰,ul,1,D,20,,4,I
920,2021-11-04,ul1-4,2021-11-04_ul1-4,0.82,0.158,5.204,0.002,75.7,16.9,4.5,0,69.83,ul1,29.33,5-11‰,ul,1,D,20,,4,I
921,2021-11-04,hm2-1,2021-11-04_hm2-1,0.83,0.273,3.036,0.023,64,24,2.7,0,68.06,hm2,28.59,2-35‰,hm,1,D,20,,4,I
922,2021-11-04,hm2-2,2021-11-04_hm2-2,0.953,0.147,6.469,0.001,60.6,10.6,5.7,0,64.78,hm2,27.21,3-28‰,hm,1,D,20,,4,I
923,2021-11-04,hm2-3,2021-11-04_hm2-3,0.689,0.101,6.787,0.001,77.2,13.2,5.8,0,61.5,hm2,25.83,4-18‰,hm,1,D,20,,4,I
924,2021-11-04,hm2-4,2021-11-04_hm2-4,0.874,0.088,9.945,0,102.2,12.4,8.3,0,99.22,hm2,41.67,5-11‰,hm,1,D,20,,4,I
925,2021-11-04,ul2-1,2021-11-04_ul2-1,0.726,0.095,7.622,0,110.5,17.6,6.3,0,84.42,ul2,35.46,2-35‰,ul,1,D,20,,4,I
926,2021-11-04,ul2-2,2021-11-04_ul2-2,0.728,0.084,8.619,0,109.6,15.4,7.1,0,84,ul2,35.28,3-28‰,ul,1,D,20,,4,I
927,2021-11-04,ul2-3,2021-11-04_ul2-3,0.692,0.078,8.832,0,101.2,13.8,7.4,0,74.76,ul2,31.4,4-18‰,ul,1,D,20,,4,I
928,2021-11-04,ul2-4,2021-11-04_ul2-4,0.717,0.095,7.587,0,106.8,17,6.3,0,81.9,ul2,34.4,5-11‰,ul,1,D,20,,4,I
929,2021-11-04,hm3-1,2021-11-04_hm3-1,0.937,0.07,13.428,0,57.6,4.8,11.9,0,57.12,hm3,23.99,2-35‰,hm,1,D,27,,4,I
930,2021-11-04,hm3-2,2021-11-04_hm3-2,0.819,0.112,7.333,0,86.3,13.9,6.2,0,81.18,hm3,34.1,3-28‰,hm,1,D,27,,4,I
931,2021-11-04,hm3-3,2021-11-04_hm3-3,0.806,0.193,4.177,0.006,57.9,15.6,3.7,0,58.22,hm3,24.45,4-18‰,hm,1,D,27,,4,I
932,2021-11-04,hm3-4,2021-11-04_hm3-4,0.73,0.087,8.385,0,102.9,14.8,7,0,86.1,hm3,36.16,5-11‰,hm,1,D,27,,4,I
933,2021-11-04,ul3-1,2021-11-04_ul3-1,0.698,0.095,7.325,0,89.9,14.5,6.2,0,66.36,ul3,27.87,2-35‰,ul,1,D,27,,4,I
934,2021-11-04,ul3-2,2021-11-04_ul3-2,0.627,0.061,10.242,0,104.9,12.4,8.5,0,67.24,ul3,28.24,3-28‰,ul,1,D,27,,4,I
935,2021-11-04,ul3-3,2021-11-04_ul3-3,0.657,0.096,6.827,0,91.4,15.9,5.8,0,64.41,ul3,27.05,4-18‰,ul,1,D,27,,4,I
936,2021-11-04,ul3-4,2021-11-04_ul3-4,0.722,0.071,10.141,0,108.6,13,8.4,0,80.22,ul3,33.69,5-11‰,ul,1,D,27,,4,I
937,2021-11-04,hm4-1,2021-11-04_hm4-1,0.723,0.05,14.576,0,88.3,7.2,12.3,0,68.88,hm4,28.93,2-35‰,hm,1,D,27,,4,I
938,2021-11-04,hm4-2,2021-11-04_hm4-2,0.822,0.226,3.642,0.011,70.2,22.2,3.2,0,75.44,hm4,31.68,3-28‰,hm,1,D,27,,4,I
939,2021-11-04,hm4-3,2021-11-04_hm4-3,0.925,0.088,10.517,0,64,6.9,9.2,0,62.32,hm4,26.17,4-18‰,hm,1,D,27,,4,I
940,2021-11-04,hm4-4,2021-11-04_hm4-4,1.065,0.137,7.751,0,46.9,6.7,7,0,54.12,hm4,22.73,5-11‰,hm,1,D,27,,4,I
941,2021-11-04,ul4-1,2021-11-04_ul4-1,0.684,0.146,4.675,0.003,65.1,15.9,4.1,0,49.14,ul4,20.64,2-35‰,ul,1,D,27,,4,I
942,2021-11-04,ul4-2,2021-11-04_ul4-2,0.766,0.153,5.02,0.002,70.2,16.1,4.4,0,60.13,ul4,25.25,3-28‰,ul,1,D,27,,4,I
943,2021-11-04,ul4-3,2021-11-04_ul4-3,0.948,0.58,1.634,0.153,37.5,24.7,1.5,0.2,43.89,ul4,18.43,4-18‰,ul,1,D,27,,4,I
944,2021-11-04,ul4-4,2021-11-04_ul4-4,0.855,0.217,3.939,0.008,66.8,19.4,3.4,0,65.84,ul4,27.65,5-11‰,ul,1,D,27,,4,I
945,2021-11-04,hm5-1,2021-11-04_hm5-1,0.763,0.037,20.791,0,106.9,6.2,17.2,0,80.64,hm5,33.87,2-35‰,hm,1,D,30,,4,I
946,2021-11-04,hm5-2,2021-11-04_hm5-2,0.638,0.036,17.701,0,119.8,8.3,14.4,0,78.72,hm5,33.06,3-28‰,hm,1,D,30,,4,I
947,2021-11-04,hm5-3,2021-11-04_hm5-3,0.592,0.11,5.409,0.002,115.5,26.1,4.4,0,83.64,hm5,35.13,4-18‰,hm,1,D,30,,4,I
948,2021-11-04,hm5-4,2021-11-04_hm5-4,0.935,0.221,4.228,0.006,62.6,16.8,3.7,0,68.4,hm5,28.73,5-11‰,hm,1,D,30,,4,I
949,2021-11-04,ul5-1,2021-11-04_ul5-1,0.663,0.102,6.487,0.001,116.5,22,5.3,0,81.48,ul5,34.22,2-35‰,ul,1,D,30,,4,I
950,2021-11-04,ul5-2,2021-11-04_ul5-2,0.717,0.095,7.555,0,102.7,16.4,6.3,0,78.54,ul5,32.99,3-28‰,ul,1,D,30,,4,I
951,2021-11-04,ul5-3,2021-11-04_ul5-3,0.594,0.065,9.159,0,126.7,17.2,7.4,0,78.96,ul5,33.16,4-18‰,ul,1,D,30,,4,I
952,2021-11-04,ul5-4,2021-11-04_ul5-4,0.787,0.161,4.881,0.003,89.4,21.7,4.1,0,78.12,ul5,32.81,5-11‰,ul,1,D,30,,4,I
953,2021-11-04,hm6-1,2021-11-04_hm6-1,0.749,0.061,12.27,0,92,8.9,10.3,0,72.39,hm6,30.4,2-35‰,hm,1,D,30,,4,I
954,2021-11-04,hm6-2,2021-11-04_hm6-2,0.966,0.216,4.47,0.004,63,16,3.9,0,72.98,hm6,30.65,3-28‰,hm,1,D,30,,4,I
955,2021-11-04,hm6-3,2021-11-04_hm6-3,0.634,0.095,6.676,0.001,107.6,19.5,5.5,0,80.36,hm6,33.75,4-18‰,hm,1,D,30,,4,I
956,2021-11-04,hm6-4,2021-11-04_hm6-4,0.609,0.129,4.74,0.003,123.7,32.3,3.8,0,95.12,hm6,39.95,5-11‰,hm,1,D,30,,4,I
957,2021-11-04,ul6-1,2021-11-04_ul6-1,0.671,0.034,19.91,0,88.4,5.2,16.8,0,59.22,ul6,24.87,2-35‰,ul,1,D,30,,4,I
958,2021-11-04,ul6-2,2021-11-04_ul6-2,0.828,0.18,4.595,0.004,59,14.5,4.1,0,54.44,ul6,22.86,3-28‰,ul,1,D,30,,4,I
959,2021-11-04,ul6-3,2021-11-04_ul6-3,1.781,6.056,0.294,0.779,19.7,68.3,0.3,0.8,49.4,ul6,20.75,4-18‰,ul,1,D,30,,4,I
960,2021-11-04,ul6-4,2021-11-04_ul6-4,0.655,0.062,10.534,0,87.7,9.8,8.9,0,59.28,ul6,24.9,5-11‰,ul,1,D,30,,4,I
961,2021-11-05,hm2-1,2021-11-05_hm2-1,1.017,0.157,6.466,0.001,77.6,14,5.6,0,83.79,hm2,35.19,2-35‰,hm,5,E,20,,4,I
962,2021-11-05,hm2-2,2021-11-05_hm2-2,0.89,0.117,7.624,0,83.6,12.9,6.5,0,81.22,hm2,34.11,3-28‰,hm,5,E,20,,4,I
963,2021-11-05,hm2-3,2021-11-05_hm2-3,0.789,0.171,4.626,0.004,87.7,22.4,3.9,0,86.1,hm2,36.16,4-18‰,hm,5,E,20,,4,I
964,2021-11-05,hm2-4,2021-11-05_hm2-4,0.911,0.122,7.474,0,50.6,7.5,6.7,0,50.84,hm2,21.35,5-11‰,hm,5,E,20,,4,I
965,2021-11-05,ul2-1,2021-11-05_ul2-1,1.024,0.451,2.271,0.064,48.9,23.8,2,0.1,61.27,ul2,25.73,2-35‰,ul,5,E,20,,4,I
966,2021-11-05,ul2-2,2021-11-05_ul2-2,0.894,0.269,3.319,0.016,58.7,20,2.9,0,61.84,ul2,25.97,3-28‰,ul,5,E,20,,4,I
967,2021-11-05,ul2-3,2021-11-05_ul2-3,1.057,0.457,2.315,0.06,47.3,22.6,2.1,0.1,59.85,ul2,25.14,4-18‰,ul,5,E,20,,4,I
968,2021-11-05,ul2-4,2021-11-05_ul2-4,0.79,0.18,4.396,0.005,71.4,18.7,3.8,0,64.7,ul2,27.17,5-11‰,ul,5,E,20,,4,I
969,2021-11-05,hm3-1,2021-11-05_hm3-1,0.789,0.137,5.766,0.001,60.1,11.8,5.1,0,51.66,hm3,21.7,2-35‰,hm,5,E,27,,4,I
970,2021-11-05,hm3-2,2021-11-05_hm3-2,0.65,0.056,11.701,0,59.5,5.8,10.3,0,40.75,hm3,17.11,3-28‰,hm,5,E,27,,4,I
971,2021-11-05,hm3-3,2021-11-05_hm3-3,0.611,0.164,3.734,0.01,119.7,39.4,3,0,96.76,hm3,40.64,4-18‰,hm,5,E,27,,4,I
972,2021-11-05,hm3-4,2021-11-05_hm3-4,0.858,0.193,4.438,0.004,55.3,14,4,0,56.58,hm3,23.76,5-11‰,hm,5,E,27,,4,I
973,2021-11-05,ul3-1,2021-11-05_ul3-1,1.593,3.016,0.528,0.616,23.1,45,0.5,0.6,47.31,ul3,19.87,2-35‰,ul,5,E,27,,4,I
974,2021-11-05,ul3-2,2021-11-05_ul3-2,1.034,0.46,2.249,0.066,51.9,25.8,2,0.1,66.69,ul3,28.01,3-28‰,ul,5,E,27,,4,I
975,2021-11-05,ul3-3,2021-11-05_ul3-3,0.855,0.133,6.414,0.001,79.5,14.5,5.5,0,74.76,ul3,31.4,4-18‰,ul,5,E,27,,4,I
976,2021-11-05,ul3-4,2021-11-05_ul3-4,0.703,0.056,12.583,0,103.7,9.9,10.4,0,76.44,ul3,32.1,5-11‰,ul,5,E,27,,4,I
977,2021-11-05,hm4-1,2021-11-05_hm4-1,1.055,0.582,1.813,0.12,34.1,20.1,1.7,0.1,49.2,hm4,20.66,2-35‰,hm,5,E,27,,4,I
978,2021-11-05,hm4-2,2021-11-05_hm4-2,0.91,0.349,2.608,0.04,40.4,16.9,2.4,0.1,48.38,hm4,20.32,3-28‰,hm,5,E,27,,4,I
979,2021-11-05,hm4-3,2021-11-05_hm4-3,1.342,1.896,0.708,0.506,25.7,37.9,0.7,0.5,53.3,hm4,22.39,4-18‰,hm,5,E,27,,4,I
980,2021-11-05,hm4-4,2021-11-05_hm4-4,0.981,0.284,3.458,0.014,42.2,13.3,3.2,0,45.92,hm4,19.29,5-11‰,hm,5,E,27,,4,I
981,2021-11-05,ul4-1,2021-11-05_ul4-1,1.047,0.39,2.687,0.036,55.1,23,2.4,0.1,68.69,ul4,28.85,2-35‰,ul,5,E,27,,4,I
982,2021-11-05,ul4-2,2021-11-05_ul4-2,0.958,0.29,3.301,0.016,57.2,19.5,2.9,0,64.12,ul4,26.93,3-28‰,ul,5,E,27,,4,I
983,2021-11-05,ul4-3,2021-11-05_ul4-3,0.857,0.148,5.787,0.001,72.2,14.4,5,0,68.46,ul4,28.75,4-18‰,ul,5,E,27,,4,I
984,2021-11-05,ul4-4,2021-11-05_ul4-4,0.88,0.13,6.77,0.001,74.9,12.8,5.8,0,70.98,ul4,29.81,5-11‰,ul,5,E,27,,4,I
985,2021-11-05,hm5-1,2021-11-05_hm5-1,0.485,0.077,6.304,0.001,97.5,18.5,5.3,0,51.66,hm5,21.7,2-35‰,hm,5,E,30,,4,I
986,2021-11-05,hm5-2,2021-11-05_hm5-2,0.7,0.07,10.01,0,64.6,7.4,8.8,0,49.2,hm5,20.66,3-28‰,hm,5,E,30,,4,I
987,2021-11-05,hm5-3,2021-11-05_hm5-3,2.202,2.57,0.857,0.424,15.8,18.6,0.8,0.4,39.36,hm5,16.53,4-18‰,hm,5,E,30,,4,I
988,2021-11-05,hm5-4,2021-11-05_hm5-4,1.138,0.408,2.789,0.032,38.8,15,2.6,0,51.66,hm5,21.7,5-11‰,hm,5,E,30,,4,I
989,2021-11-05,ul5-1,2021-11-05_ul5-1,0.947,0.331,2.865,0.029,55.9,21.9,2.5,0,62.13,ul5,26.09,2-35‰,ul,5,E,30,,4,I
990,2021-11-05,ul5-2,2021-11-05_ul5-2,0.911,0.254,3.592,0.011,60.7,19.2,3.2,0,63.84,ul5,26.81,3-28‰,ul,5,E,30,,4,I
991,2021-11-05,ul5-3,2021-11-05_ul5-3,0.815,0.089,9.174,0,85.8,11,7.8,0,74.76,ul5,31.4,4-18‰,ul,5,E,30,,4,I
992,2021-11-05,ul5-4,2021-11-05_ul5-4,0.874,0.171,5.122,0.002,73.5,16.6,4.4,0,71.53,ul5,30.04,5-11‰,ul,5,E,30,,4,I
993,2021-11-05,hm6-1,2021-11-05_hm6-1,0.738,0.171,4.328,0.005,70.1,18.7,3.8,0,64.78,hm6,27.21,2-35‰,hm,5,E,30,,4,I
994,2021-11-05,hm6-2,2021-11-05_hm6-2,0.681,0.115,5.923,0.001,69.1,13.4,5.2,0,55.76,hm6,23.42,3-28‰,hm,5,E,30,,4,I
995,2021-11-05,hm6-3,2021-11-05_hm6-3,0.96,0.248,3.863,0.008,43.1,12.2,3.5,0,47.56,hm6,19.98,4-18‰,hm,5,E,30,,4,I
996,2021-11-05,hm6-4,2021-11-05_hm6-4,0.976,0.362,2.697,0.036,42.4,17.2,2.5,0,53.3,hm6,22.39,5-11‰,hm,5,E,30,,4,I
997,2021-11-05,ul6-1,2021-11-05_ul6-1,1.529,2.427,0.63,0.552,25.8,42.6,0.6,0.6,51.68,ul6,21.71,2-35‰,ul,5,E,30,,4,I
998,2021-11-05,ul6-2,2021-11-05_ul6-2,0.933,0.295,3.163,0.019,55.3,19.6,2.8,0,60.42,ul6,25.38,3-28‰,ul,5,E,30,,4,I
999,2021-11-05,ul6-3,2021-11-05_ul6-3,0.843,0.167,5.049,0.002,79.7,18.4,4.3,0,75.18,ul6,31.58,4-18‰,ul,5,E,30,,4,I
1000,2021-11-05,ul6-4,2021-11-05_ul6-4,0.906,0.226,4.011,0.007,60.7,17.2,3.5,0,62.41,ul6,26.21,5-11‰,ul,5,E,30,,4,I
1001,2021-11-05,hm1-1,2021-11-05_hm1-1,0.757,0.036,20.887,0,100.7,5.8,17.4,0,78.72,hm1,33.06,2-35‰,hm,5,E,20,,4,I
1002,2021-11-05,hm1-2,2021-11-05_hm1-2,0.807,0.064,12.619,0,94.9,9,10.6,0,81.18,hm1,34.1,3-28‰,hm,5,E,20,,4,I
1003,2021-11-05,hm1-3,2021-11-05_hm1-3,0.664,0.1,6.66,0.001,98.3,17.7,5.6,0,77.08,hm1,32.37,4-18‰,hm,5,E,20,,4,I
1004,2021-11-05,hm1-4,2021-11-05_hm1-4,0.614,0.106,5.79,0.001,100.7,20.9,4.8,0,73.8,hm1,31,5-11‰,hm,5,E,20,,4,I
1005,2021-11-05,ul1-1,2021-11-05_ul1-1,0.996,0.398,2.5,0.047,55.6,25,2.2,0.1,67.55,ul1,28.37,2-35‰,ul,5,E,20,,4,I
1006,2021-11-05,ul1-2,2021-11-05_ul1-2,0.84,0.122,6.863,0,85.8,14.7,5.8,0,78.12,ul1,32.81,3-28‰,ul,5,E,20,,4,I
1007,2021-11-05,ul1-3,2021-11-05_ul1-3,0.808,0.092,8.758,0,102.4,14.1,7.3,0,88.2,ul1,37.04,4-18‰,ul,5,E,20,,4,I
1008,2021-11-05,ul1-4,2021-11-05_ul1-4,0.83,0.112,7.434,0,102.7,16.6,6.2,0,92.4,ul1,38.81,5-11‰,ul,5,E,20,,4,I
1009,2021-11-08,hm2-1,2021-11-08_hm2-1,0.757,0.056,13.528,0,78.4,6.8,11.6,0,63.14,hm2,26.52,2-35‰,hm,5,D,20,,4,II
1010,2021-11-08,hm2-2,2021-11-08_hm2-2,1.289,0.616,2.094,0.081,32.7,16.6,2,0.1,48.26,hm2,20.27,3-28‰,hm,5,D,20,,4,II
1011,2021-11-08,hm2-3,2021-11-08_hm2-3,1.679,1.245,1.348,0.226,22.4,17.1,1.3,0.2,44.28,hm2,18.6,4-18‰,hm,5,D,20,,4,II
1012,2021-11-08,hm2-4,2021-11-08_hm2-4,2.521,32.47,0.078,0.941,11.1,143.8,0.1,0.9,32.85,hm2,13.8,5-11‰,hm,5,D,20,,4,II
1013,2021-11-08,ul2-1,2021-11-08_ul2-1,0.881,0.211,4.172,0.006,59.2,16,3.7,0,58.71,ul2,24.66,2-35‰,ul,5,D,20,,4,II
1014,2021-11-08,ul2-2,2021-11-08_ul2-2,0.823,0.149,5.536,0.001,71.8,15,4.8,0,64.98,ul2,27.29,3-28‰,ul,5,D,20,,4,II
1015,2021-11-08,ul2-3,2021-11-08_ul2-3,0.899,0.281,3.195,0.019,55,19.3,2.8,0,57.29,ul2,24.06,4-18‰,ul,5,D,20,,4,II
1016,2021-11-08,ul2-4,2021-11-08_ul2-4,0.899,0.17,5.283,0.002,60.9,13.1,4.7,0,59.85,ul2,25.14,5-11‰,ul,5,D,20,,4,II
1017,2021-11-08,hm3-1,2021-11-08_hm3-1,0.852,0.305,2.797,0.031,41.5,16.2,2.6,0,45.92,hm3,19.29,2-35‰,hm,5,D,27,,4,II
1018,2021-11-08,hm3-2,2021-11-08_hm3-2,0.753,0.178,4.235,0.005,53.8,14.2,3.8,0,49.2,hm3,20.66,3-28‰,hm,5,D,27,,4,II
1019,2021-11-08,hm3-3,2021-11-08_hm3-3,3.468,34.516,0.1,0.923,10.3,102.7,0.1,0.9,38.54,hm3,16.19,4-18‰,hm,5,D,27,,4,II
1020,2021-11-08,hm3-4,2021-11-08_hm3-4,1.979,5.529,0.358,0.733,16.7,47.2,0.4,0.7,39.38,hm3,16.54,5-11‰,hm,5,D,27,,4,II
1021,2021-11-08,ul3-1,2021-11-08_ul3-1,0.771,0.152,5.064,0.002,76.6,17.6,4.4,0,66.41,ul3,27.89,2-35‰,ul,5,D,27,,4,II
1022,2021-11-08,ul3-2,2021-11-08_ul3-2,1.03,0.486,2.118,0.079,48,25.1,1.9,0.1,61.56,ul3,25.86,3-28‰,ul,5,D,27,,4,II
1023,2021-11-08,ul3-3,2021-11-08_ul3-3,0.741,0.114,6.505,0.001,81.8,14.7,5.6,0,66.36,ul3,27.87,4-18‰,ul,5,D,27,,4,II
1024,2021-11-08,ul3-4,2021-11-08_ul3-4,0.789,0.095,8.297,0,100.1,14.5,6.9,0,84.42,ul3,35.46,5-11‰,ul,5,D,27,,4,II
1025,2021-11-08,hm4-1,2021-11-08_hm4-1,0.709,0.225,3.148,0.02,49.6,17.5,2.8,0,42.84,hm4,17.99,2-35‰,hm,5,D,27,,4,II
1026,2021-11-08,hm4-2,2021-11-08_hm4-2,0.908,0.324,2.806,0.031,35.5,13.6,2.6,0,39.36,hm4,16.53,3-28‰,hm,5,D,27,,4,II
1027,2021-11-08,hm4-3,2021-11-08_hm4-3,1.71,3.041,0.562,0.594,21.5,39.3,0.5,0.6,44.1,hm4,18.52,4-18‰,hm,5,D,27,,4,II
1028,2021-11-08,hm4-4,2021-11-08_hm4-4,0.949,0.336,2.822,0.03,40.3,15.5,2.6,0,46.74,hm4,19.63,5-11‰,hm,5,D,27,,4,II
1029,2021-11-08,ul4-1,2021-11-08_ul4-1,0.871,0.257,3.39,0.015,58.2,19.4,3,0,58.71,ul4,24.66,2-35‰,ul,5,D,27,,4,II
1030,2021-11-08,ul4-2,2021-11-08_ul4-2,1.91,6.983,0.274,0.794,18.9,70.5,0.3,0.8,48.64,ul4,20.43,3-28‰,ul,5,D,27,,4,II
1031,2021-11-08,ul4-3,2021-11-08_ul4-3,0.83,0.155,5.373,0.002,71.7,15.4,4.7,0,66.41,ul4,27.89,4-18‰,ul,5,D,27,,4,II
1032,2021-11-08,ul4-4,2021-11-08_ul4-4,0.915,0.254,3.607,0.011,65.6,20.8,3.2,0,70.11,ul4,29.45,5-11‰,ul,5,D,27,,4,II
1033,2021-11-08,hm5-1,2021-11-08_hm5-1,0.729,0.47,1.553,0.171,44.7,31.6,1.4,0.2,50.84,hm5,21.35,2-35‰,hm,5,D,30,,4,II
1034,2021-11-08,hm5-2,2021-11-08_hm5-2,0.557,0.105,5.306,0.002,60.6,12.9,4.7,0,40.18,hm5,16.88,3-28‰,hm,5,D,30,,4,II
1035,2021-11-08,hm5-3,2021-11-08_hm5-3,0.714,0.239,2.992,0.024,55.5,20.8,2.7,0,53.3,hm5,22.39,4-18‰,hm,5,D,30,,4,II
1036,2021-11-08,hm5-4,2021-11-08_hm5-4,0.972,0.585,1.662,0.148,41,26.9,1.5,0.2,59.04,hm5,24.8,5-11‰,hm,5,D,30,,4,II
1037,2021-11-08,ul5-1,2021-11-08_ul5-1,1.345,1.492,0.901,0.402,28.5,33.2,0.9,0.4,48.74,ul5,20.47,2-35‰,ul,5,D,30,,4,II
1038,2021-11-08,ul5-2,2021-11-08_ul5-2,0.858,0.104,8.224,0,94.5,13.7,6.9,0,86.94,ul5,36.51,3-28‰,ul,5,D,30,,4,II
1039,2021-11-08,ul5-3,2021-11-08_ul5-3,0.797,0.075,10.561,0,94.4,10.6,8.9,0,80.22,ul5,33.69,4-18‰,ul,5,D,30,,4,II
1040,2021-11-08,ul5-4,2021-11-08_ul5-4,0.88,0.172,5.118,0.002,71.7,16.2,4.4,0,70.14,ul5,29.46,5-11‰,ul,5,D,30,,4,II
1041,2021-11-08,hm6-1,2021-11-08_hm6-1,1.02,0.162,6.283,0.001,38.9,6.7,5.8,0,44.28,hm6,18.6,2-35‰,hm,5,D,30,,4,II
1042,2021-11-08,hm6-2,2021-11-08_hm6-2,0.561,0.072,7.834,0,75.6,11.2,6.7,0,48.38,hm6,20.32,3-28‰,hm,5,D,30,,4,II
1043,2021-11-08,hm6-3,2021-11-08_hm6-3,0.834,0.342,2.442,0.05,55.3,25.4,2.2,0.1,65.6,hm6,27.55,4-18‰,hm,5,D,30,,4,II
1044,2021-11-08,hm6-4,2021-11-08_hm6-4,0.536,0.048,11.069,0,109.4,12,9.1,0,64.78,hm6,27.21,5-11‰,hm,5,D,30,,4,II
1045,2021-11-08,ul6-1,2021-11-08_ul6-1,1.235,0.965,1.28,0.248,35.1,29.4,1.2,0.3,54.44,ul6,22.86,2-35‰,ul,5,D,30,,4,II
1046,2021-11-08,ul6-2,2021-11-08_ul6-2,0.983,0.236,4.164,0.006,60.8,16.6,3.7,0,68.11,ul6,28.61,3-28‰,ul,5,D,30,,4,II
1047,2021-11-08,ul6-3,2021-11-08_ul6-3,1.026,0.468,2.194,0.071,44.8,22.4,2,0.1,55.58,ul6,23.34,4-18‰,ul,5,D,30,,4,II
1048,2021-11-08,ul6-4,2021-11-08_ul6-4,0.856,0.134,6.38,0.001,82.4,15.1,5.4,0,77.7,ul6,32.63,5-11‰,ul,5,D,30,,4,II
1049,2021-11-08,hm1-1,2021-11-08_hm1-1,0.674,0.084,8.02,0,146.4,23.2,6.3,0,112.34,hm1,47.18,2-35‰,hm,5,D,20,,4,II
1050,2021-11-08,hm1-2,2021-11-08_hm1-2,0.713,0.107,6.689,0.001,120.3,22.1,5.4,0,101.68,hm1,42.71,3-28‰,hm,5,D,20,,4,II
1051,2021-11-08,hm1-3,2021-11-08_hm1-3,0.963,0.285,3.382,0.015,75.7,26,2.9,0,83.79,hm1,35.19,4-18‰,hm,5,D,20,,4,II
1052,2021-11-08,hm1-4,2021-11-08_hm1-4,0.578,0.069,8.327,0,108.5,15.8,6.9,0,71.34,hm1,29.96,5-11‰,hm,5,D,20,,4,II
1053,2021-11-08,ul1-1,2021-11-08_ul1-1,0.879,0.26,3.374,0.015,60.5,20.3,3,0,62.13,ul1,26.09,2-35‰,ul,5,D,20,,4,II
1054,2021-11-08,ul1-2,2021-11-08_ul1-2,0.903,0.257,3.509,0.013,62.3,20.2,3.1,0,65.27,ul1,27.41,3-28‰,ul,5,D,20,,4,II
1055,2021-11-08,ul1-3,2021-11-08_ul1-3,0.854,0.158,5.406,0.002,73.4,15.7,4.7,0,69.54,ul1,29.21,4-18‰,ul,5,D,20,,4,II
1056,2021-11-08,ul1-4,2021-11-08_ul1-4,0.82,0.159,5.162,0.002,86.4,19.7,4.4,0,78.66,ul1,33.04,5-11‰,ul,5,D,20,,4,II
1057,2021-11-09,hm4-1,2021-11-09_hm4-1,0.655,0.235,2.79,0.032,54.8,22.1,2.5,0,46.74,hm4,19.63,2-35‰,hm,9,E,27,2.313,4,II
1058,2021-11-09,hm4-2,2021-11-09_hm4-2,1.02,0.504,2.025,0.089,30.4,15.9,1.9,0.1,38.54,hm4,16.19,3-28‰,hm,9,E,27,0.423,4,II
1059,2021-11-09,hm4-3,2021-11-09_hm4-3,0.295,0.039,7.597,0,187,33.1,5.7,0,62.32,hm4,26.17,4-18‰,hm,9,E,27,2.305,4,II
