"","Date","Specimen.ID","uid","Plant.ID","Species","Lanai.Side","Treatment","Temp...C.","RLC.Order","RLC.Day","Run","deltaNPQ","rETRmax","ETRmax","alpha.1","alpha.2","alpha.3","alpha.4","ek.1","ek.2","ek.3","ek.4"
"331","2021-09-30","ul5-4","2021-09-30_ul5-4",17,"ul","ewa","4",20,6,1,2,"0.468",69.54,29.21,0.946,0.258,3.664,0.008,63.4,19.7,3.2,0
"332","2021-09-30","ul6-1","2021-09-30_ul6-1",18,"ul","ewa","1",20,6,1,2,"0.372",69.54,29.21,0.798,0.133,6.011,0.001,78.9,15.3,5.2,0
"333","2021-09-30","ul6-2","2021-09-30_ul6-2",18,"ul","ewa","2",20,6,1,2,"0.412",89.46,37.57,0.836,0.095,8.784,0,101,13.8,7.3,0
"334","2021-09-30","ul6-3","2021-09-30_ul6-3",18,"ul","ewa","3",20,6,1,2,"0.406",65.84,27.65,0.935,0.313,2.992,0.02,57.8,21.8,2.7,0
"335","2021-09-30","ul6-4","2021-09-30_ul6-4",18,"ul","ewa","4",20,6,1,2,"0.426",65.55,27.53,0.969,0.372,2.606,0.035,55.1,23.8,2.3,0.1
"336","2021-09-30","ul5-2","2021-09-30_ul5-2",17,"ul","ewa","2",20,6,1,2,"0.289",78.66,33.04,0.926,0.214,4.332,0.003,73,19.5,3.7,0
"337","2021-10-01","hm1-1","2021-10-01_hm1-1",19,"hm","diamond","1",20,1,1,2,"0.707",59.86,25.14,0.733,0.096,7.668,0,71.4,10.8,6.6,0
"338","2021-10-01","hm1-2","2021-10-01_hm1-2",19,"hm","diamond","2",20,1,1,2,"0.824",63.14,26.52,0.942,0.334,2.816,0.026,49.7,19.6,2.5,0
"339","2021-10-01","hm1-3","2021-10-01_hm1-3",19,"hm","diamond","3",20,1,1,2,"0.497",60.06,25.23,0.54,0.04,13.478,0,107.1,9.6,11.1,0
"340","2021-10-01","hm1-4","2021-10-01_hm1-4",19,"hm","diamond","4",20,1,1,2,"0.403",93.48,39.26,0.492,0.089,5.533,0.001,156,36.3,4.3,0
"341","2021-10-01","ul1-1","2021-10-01_ul1-1",19,"ul","diamond","1",20,1,1,2,"0.447",71.25,29.92,0.8,0.207,3.872,0.006,75.8,22.8,3.3,0
"342","2021-10-01","ul1-2","2021-10-01_ul1-2",19,"ul","diamond","2",20,1,1,2,"0.489",90.3,37.93,0.654,0.045,14.448,0,137.2,11.9,11.5,0
